participant_id,week,program,age_group,community,baseline_habit_strength,convenience,social_norm,environmental_fit,motivation,competing_demands,habit_persistence,feedback_visibility,incentive_active,support_quality,life_event,engagement_score,activity_count,self_report_adoption
718,9,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.843,0.427,0.385,0.49,0,0.713,0,0.891,10,1
718,10,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.877,0.416,0.385,0.49,0,0.713,0,0.874,11,1
718,11,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.898,0.44,0.385,0.49,0,0.695,0,0.873,7,1
718,12,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.826,0.423,0.385,0.49,0,0.677,0,0.87,7,1
718,13,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.774,0.389,0.385,0.478,0,0.659,0,0.868,10,1
718,14,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.811,0.43,0.385,0.466,0,0.641,0,0.857,10,1
718,15,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.815,0.441,0.385,0.454,0,0.623,0,0.847,10,1
718,16,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.786,0.431,0.385,0.442,0,0.605,0,0.826,11,1
718,17,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.807,0.381,0.385,0.43,0,0.587,0,0.82,8,1
718,18,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.783,0.457,0.385,0.418,0,0.569,0,0.793,7,1
718,19,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.752,0.401,0.385,0.406,0,0.551,0,0.79,12,1
718,20,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.804,0.394,0.385,0.394,0,0.533,0,0.755,6,1
718,21,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.71,0.406,0.385,0.382,0,0.515,0,0.776,4,1
718,22,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.689,0.435,0.385,0.37,0,0.497,0,0.77,6,1
718,23,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.752,0.415,0.385,0.358,0,0.479,0,0.763,15,1
718,24,fitness,26-40,suburban,0.841,0.916,0.567,0.678,0.726,0.474,0.385,0.346,0,0.461,0,0.745,2,1
719,1,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.565,0.296,0.893,0.76,1,0.504,0,0.692,10,1
719,2,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.587,0.317,0.893,0.76,1,0.504,0,0.752,3,1
719,3,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.599,0.271,0.893,0.76,1,0.504,0,0.8,9,1
719,4,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.573,0.321,0.893,0.76,1,0.504,0,0.821,6,1
719,5,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.551,0.301,0.893,0.76,1,0.504,0,0.832,4,1
719,6,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.607,0.301,0.893,0.76,1,0.504,0,0.843,12,1
719,7,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.612,0.3,0.893,0.76,1,0.504,0,0.851,7,1
719,8,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.539,0.297,0.893,0.76,1,0.504,0,0.854,3,1
719,9,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.541,0.283,0.893,0.76,0,0.504,0,0.813,9,1
719,10,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.542,0.275,0.893,0.76,0,0.504,0,0.785,9,1
719,11,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.536,0.251,0.893,0.76,0,0.486,0,0.771,5,1
719,12,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.512,0.279,0.893,0.76,0,0.468,0,0.791,9,1
719,13,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.526,0.299,0.893,0.748,0,0.45,0,0.785,7,1
719,14,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.505,0.26,0.893,0.736,0,0.432,0,0.756,4,1
719,15,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.518,0.279,0.893,0.724,0,0.414,0,0.739,9,1
719,16,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.457,0.255,0.893,0.712,0,0.396,0,0.688,12,1
719,17,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.487,0.35,0.893,0.7,0,0.378,0,0.665,12,1
719,18,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.459,0.299,0.893,0.688,0,0.36,0,0.663,5,1
719,19,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.42,0.259,0.893,0.676,0,0.342,0,0.67,4,1
719,20,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.444,0.28,0.893,0.664,0,0.324,0,0.658,10,1
719,21,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.411,0.299,0.893,0.652,0,0.306,0,0.641,8,1
719,22,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.439,0.305,0.893,0.64,0,0.288,0,0.573,3,1
719,23,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.446,0.291,0.893,0.628,0,0.27,0,0.536,5,0
719,24,fitness,18-25,suburban,0.574,0.704,0.814,0.66,0.472,0.229,0.893,0.616,0,0.252,0,0.509,8,0
720,1,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.839,0.42,0.62,0.511,1,0.194,0,0.379,3,0
720,2,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.847,0.453,0.62,0.511,1,0.194,0,0.557,3,1
720,3,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.821,0.51,0.62,0.511,1,0.194,0,0.668,7,1
720,4,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.815,0.525,0.62,0.511,1,0.194,0,0.737,11,1
720,5,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.823,0.513,0.62,0.511,1,0.194,0,0.792,7,1
720,6,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.842,0.515,0.62,0.511,1,0.194,0,0.826,11,1
720,7,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.772,0.497,0.62,0.511,1,0.194,0,0.832,6,1
720,8,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.802,0.462,0.62,0.511,1,0.194,0,0.828,8,1
720,9,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.8,0.464,0.62,0.511,0,0.194,0,0.828,5,1
720,10,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.81,0.606,0.62,0.511,0,0.194,1,0.805,8,1
720,11,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.757,0.644,0.62,0.511,0,0.176,0,0.781,13,1
720,12,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.727,0.664,0.62,0.511,0,0.158,0,0.74,12,1
720,13,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.769,0.667,0.62,0.499,0,0.14,0,0.701,3,1
720,14,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.706,0.649,0.62,0.487,0,0.122,0,0.68,15,1
720,15,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.716,0.695,0.62,0.475,0,0.104,0,0.666,10,1
720,16,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.702,0.684,0.62,0.463,0,0.086,0,0.623,10,1
720,17,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.682,0.652,0.62,0.451,0,0.068,0,0.631,7,1
720,18,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.716,0.674,0.62,0.439,0,0.05,0,0.626,4,1
720,19,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.694,0.651,0.62,0.427,0,0.032,0,0.601,7,0
720,20,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.724,0.673,0.62,0.415,0,0.014,0,0.606,7,0
720,21,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.701,0.673,0.62,0.403,0,0.0,0,0.575,8,1
720,22,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.688,0.695,0.62,0.391,0,0.0,0,0.564,3,0
720,23,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.624,0.7,0.62,0.379,0,0.0,0,0.518,8,1
720,24,healthy_eating,18-25,suburban,0.098,0.61,0.505,0.682,0.632,0.64,0.62,0.367,0,0.0,0,0.493,11,0
721,1,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.361,0.426,0.608,0.699,1,0.663,0,0.601,4,1
721,2,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.405,0.402,0.608,0.699,1,0.663,0,0.659,5,1
721,3,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.401,0.427,0.608,0.699,1,0.663,0,0.697,14,1
721,4,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.366,0.433,0.608,0.699,1,0.663,0,0.709,4,1
721,5,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.336,0.443,0.608,0.699,1,0.663,0,0.698,11,1
721,6,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.34,0.439,0.608,0.699,1,0.663,0,0.714,9,1
721,7,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.344,0.417,0.608,0.699,1,0.663,0,0.713,2,1
721,8,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.332,0.435,0.608,0.699,1,0.663,0,0.751,4,1
721,9,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.343,0.495,0.608,0.699,0,0.663,0,0.712,5,1
721,10,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.287,0.465,0.608,0.699,0,0.663,0,0.681,5,1
721,11,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.309,0.463,0.608,0.699,0,0.645,0,0.657,4,1
721,12,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.34,0.415,0.608,0.699,0,0.627,0,0.667,6,1
721,13,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.213,0.44,0.608,0.687,0,0.609,0,0.674,7,1
721,14,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.287,0.429,0.608,0.675,0,0.591,0,0.651,4,1
721,15,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.262,0.497,0.608,0.663,0,0.573,0,0.646,3,1
721,16,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.266,0.441,0.608,0.651,0,0.555,0,0.624,5,1
721,17,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.28,0.433,0.608,0.639,0,0.537,0,0.598,7,1
721,18,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.288,0.478,0.608,0.627,0,0.519,0,0.558,4,1
721,19,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.194,0.508,0.608,0.615,0,0.501,0,0.569,6,1
721,20,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.231,0.391,0.608,0.603,0,0.483,0,0.542,3,0
721,21,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.223,0.444,0.608,0.591,0,0.465,0,0.538,7,1
721,22,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.196,0.413,0.608,0.579,0,0.447,0,0.532,8,1
721,23,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.201,0.472,0.608,0.567,0,0.429,0,0.513,9,1
721,24,recycling,26-40,suburban,0.534,0.412,0.784,0.182,0.135,0.355,0.608,0.555,0,0.411,0,0.512,5,0
722,1,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.39,0.512,0.605,0.406,1,0.435,0,0.779,4,1
722,2,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.385,0.466,0.605,0.406,1,0.435,0,0.728,6,1
722,3,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.387,0.523,0.605,0.406,1,0.435,0,0.716,5,1
722,4,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.346,0.498,0.605,0.406,1,0.435,0,0.73,8,1
722,5,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.367,0.514,0.605,0.406,1,0.435,0,0.69,7,1
722,6,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.382,0.518,0.605,0.406,1,0.435,0,0.685,7,1
722,7,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.362,0.476,0.605,0.406,1,0.435,0,0.674,8,1
722,8,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.348,0.534,0.605,0.406,1,0.435,0,0.664,4,1
722,9,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.313,0.513,0.605,0.406,0,0.435,0,0.664,4,1
722,10,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.329,0.455,0.605,0.406,0,0.435,0,0.604,6,1
722,11,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.298,0.529,0.605,0.406,0,0.417,0,0.581,8,1
722,12,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.301,0.488,0.605,0.406,0,0.399,0,0.54,5,1
722,13,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.287,0.496,0.605,0.394,0,0.381,0,0.532,6,1
722,14,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.281,0.475,0.605,0.382,0,0.363,0,0.512,5,1
722,15,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.271,0.487,0.605,0.37,0,0.345,0,0.505,5,0
722,16,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.262,0.524,0.605,0.358,0,0.327,0,0.494,6,0
722,17,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.257,0.493,0.605,0.346,0,0.309,0,0.456,8,0
722,18,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.251,0.554,0.605,0.334,0,0.291,0,0.411,4,0
722,19,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.252,0.532,0.605,0.322,0,0.273,0,0.407,3,0
722,20,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.246,0.487,0.605,0.31,0,0.255,0,0.39,3,0
722,21,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.211,0.471,0.605,0.298,0,0.237,0,0.361,3,0
722,22,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.27,0.493,0.605,0.286,0,0.219,0,0.351,3,0
722,23,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.213,0.517,0.605,0.274,0,0.201,0,0.31,0,0
722,24,fitness,26-40,urban,0.828,0.272,0.839,0.205,0.266,0.503,0.605,0.262,0,0.183,0,0.321,3,0
723,1,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.776,0.05,0.484,0.663,1,0.741,0,0.547,6,1
723,2,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.732,0.058,0.484,0.663,1,0.741,0,0.682,9,1
723,3,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.718,0.123,0.484,0.663,1,0.741,0,0.766,11,1
723,4,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.736,0.059,0.484,0.663,1,0.741,0,0.811,11,1
723,5,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.685,0.087,0.484,0.663,1,0.741,0,0.839,10,1
723,6,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.694,0.099,0.484,0.663,1,0.741,0,0.866,10,1
723,7,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.668,0.105,0.484,0.663,1,0.741,0,0.878,10,1
723,8,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.728,0.069,0.484,0.663,1,0.741,0,0.883,11,1
723,9,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.703,0.092,0.484,0.663,0,0.741,0,0.874,11,1
723,10,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.632,0.058,0.484,0.663,0,0.741,0,0.867,8,1
723,11,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.665,0.145,0.484,0.663,0,0.723,0,0.87,6,1
723,12,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.646,0.117,0.484,0.663,0,0.705,0,0.853,3,1
723,13,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.666,0.079,0.484,0.651,0,0.687,0,0.852,5,1
723,14,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.668,0.142,0.484,0.639,0,0.669,0,0.841,7,1
723,15,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.615,0.1,0.484,0.627,0,0.651,0,0.84,7,1
723,16,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.632,0.117,0.484,0.615,0,0.633,0,0.826,12,1
723,17,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.616,0.073,0.484,0.603,0,0.615,0,0.834,7,1
723,18,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.616,0.155,0.484,0.591,0,0.597,0,0.821,8,1
723,19,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.646,0.072,0.484,0.579,0,0.579,0,0.804,7,1
723,20,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.662,0.113,0.484,0.567,0,0.561,0,0.804,9,1
723,21,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.607,0.096,0.484,0.555,0,0.543,0,0.792,6,1
723,22,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.582,0.134,0.484,0.543,0,0.525,0,0.798,6,1
723,23,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.573,0.074,0.484,0.531,0,0.507,0,0.788,3,1
723,24,fitness,18-25,suburban,0.334,0.785,0.279,0.672,0.558,0.13,0.484,0.519,0,0.489,0,0.778,8,1
724,1,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.87,0.156,0.708,0.347,1,0.293,0,0.68,6,1
724,2,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.859,0.169,0.708,0.347,1,0.293,0,0.741,9,1
724,3,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.844,0.172,0.708,0.347,1,0.293,0,0.764,10,1
724,4,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.825,0.231,0.708,0.347,1,0.293,0,0.786,6,1
724,5,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.843,0.209,0.708,0.347,1,0.293,0,0.79,9,1
724,6,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.82,0.178,0.708,0.347,1,0.293,0,0.77,9,1
724,7,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.809,0.159,0.708,0.347,1,0.293,0,0.779,7,1
724,8,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.845,0.12,0.708,0.347,1,0.293,0,0.768,9,1
724,9,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.75,0.201,0.708,0.347,0,0.293,0,0.766,4,1
724,10,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.815,0.186,0.708,0.347,0,0.293,0,0.742,6,1
724,11,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.841,0.345,0.708,0.347,0,0.275,1,0.699,7,1
724,12,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.792,0.364,0.708,0.347,0,0.257,0,0.675,7,1
724,13,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.777,0.394,0.708,0.335,0,0.239,0,0.661,2,1
724,14,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.737,0.344,0.708,0.323,0,0.221,0,0.652,6,1
724,15,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.754,0.347,0.708,0.311,0,0.203,0,0.63,6,1
724,16,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.761,0.406,0.708,0.299,0,0.185,0,0.578,6,1
724,17,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.725,0.38,0.708,0.287,0,0.167,0,0.557,6,0
724,18,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.747,0.323,0.708,0.275,0,0.149,0,0.548,8,0
724,19,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.718,0.383,0.708,0.263,0,0.131,0,0.536,5,1
724,20,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.688,0.311,0.708,0.251,0,0.113,0,0.524,4,0
724,21,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.695,0.323,0.708,0.239,0,0.095,0,0.503,4,1
724,22,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.703,0.338,0.708,0.227,0,0.077,0,0.476,2,0
724,23,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.666,0.363,0.708,0.215,0,0.059,0,0.451,2,0
724,24,fitness,26-40,urban,0.574,0.702,0.346,0.677,0.686,0.377,0.708,0.203,0,0.041,0,0.412,2,0
725,1,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.405,0.686,0.782,0.346,1,0.385,0,0.523,3,0
725,2,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.407,0.701,0.782,0.346,1,0.385,0,0.619,10,1
725,3,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.364,0.638,0.782,0.346,1,0.385,0,0.692,9,1
725,4,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.391,0.642,0.782,0.346,1,0.385,0,0.728,11,1
725,5,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.365,0.681,0.782,0.346,1,0.385,0,0.737,2,1
725,6,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.341,0.698,0.782,0.346,1,0.385,0,0.728,2,1
725,7,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.316,0.702,0.782,0.346,1,0.385,0,0.746,3,1
725,8,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.353,0.703,0.782,0.346,1,0.385,0,0.736,7,1
725,9,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.359,0.733,0.782,0.346,0,0.385,0,0.696,8,1
725,10,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.33,0.705,0.782,0.346,0,0.385,0,0.694,6,1
725,11,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.295,0.655,0.782,0.346,0,0.367,0,0.668,6,1
725,12,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.322,0.705,0.782,0.346,0,0.349,0,0.647,6,1
725,13,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.308,0.674,0.782,0.334,0,0.331,0,0.64,5,1
725,14,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.337,0.682,0.782,0.322,0,0.313,0,0.609,10,1
725,15,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.297,0.701,0.782,0.31,0,0.295,0,0.607,7,1
725,16,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.329,0.691,0.782,0.298,0,0.277,0,0.595,4,1
725,17,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.286,0.681,0.782,0.286,0,0.259,0,0.573,4,1
725,18,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.202,0.668,0.782,0.274,0,0.241,0,0.528,5,0
725,19,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.282,0.693,0.782,0.262,0,0.223,0,0.515,5,0
725,20,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.234,0.718,0.782,0.25,0,0.205,0,0.525,5,1
725,21,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.236,0.602,0.782,0.238,0,0.187,0,0.476,5,0
725,22,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.271,0.657,0.782,0.226,0,0.169,0,0.453,5,0
725,23,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.234,0.708,0.782,0.214,0,0.151,0,0.469,3,0
725,24,healthy_eating,18-25,urban,0.374,0.71,0.798,0.711,0.215,0.7,0.782,0.202,0,0.133,0,0.424,3,0
726,1,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.896,0.309,0.748,0.231,1,0.662,0,0.893,11,1
726,2,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.898,0.33,0.748,0.231,1,0.662,0,0.892,8,1
726,3,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.879,0.338,0.748,0.231,1,0.662,0,0.888,8,1
726,4,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.894,0.309,0.748,0.231,1,0.662,0,0.885,10,1
726,5,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.858,0.346,0.748,0.231,1,0.662,0,0.864,6,1
726,6,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.857,0.32,0.748,0.231,1,0.662,0,0.864,4,1
726,7,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.896,0.321,0.748,0.231,1,0.662,0,0.871,5,1
726,8,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.836,0.3,0.748,0.231,1,0.662,0,0.88,14,1
726,9,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.844,0.301,0.748,0.231,0,0.662,0,0.863,8,1
726,10,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.858,0.356,0.748,0.231,0,0.662,0,0.847,8,1
726,11,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.791,0.293,0.748,0.231,0,0.644,0,0.816,5,1
726,12,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.783,0.343,0.748,0.231,0,0.626,0,0.795,9,1
726,13,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.808,0.357,0.748,0.219,0,0.608,0,0.794,8,1
726,14,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.808,0.316,0.748,0.207,0,0.59,0,0.798,5,1
726,15,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.78,0.32,0.748,0.195,0,0.572,0,0.786,10,1
726,16,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.781,0.331,0.748,0.183,0,0.554,0,0.8,2,1
726,17,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.801,0.288,0.748,0.171,0,0.536,0,0.79,6,1
726,18,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.793,0.301,0.748,0.159,0,0.518,0,0.784,7,1
726,19,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.79,0.314,0.748,0.147,0,0.5,0,0.767,7,1
726,20,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.741,0.285,0.748,0.135,0,0.482,0,0.775,4,1
726,21,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.756,0.354,0.748,0.123,0,0.464,0,0.765,7,1
726,22,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.75,0.36,0.748,0.111,0,0.446,0,0.782,8,1
726,23,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.774,0.326,0.748,0.099,0,0.428,0,0.766,7,1
726,24,public_transport,18-25,suburban,0.881,0.572,0.4,0.964,0.728,0.274,0.748,0.087,0,0.41,0,0.754,5,1
727,1,healthy_eating,41-60,urban,0.592,0.915,0.463,0.501,0.913,0.261,0.63,0.366,1,0.436,0,0.723,8,1
727,2,healthy_eating,41-60,urban,0.592,0.915,0.463,0.501,0.911,0.305,0.63,0.366,1,0.436,0,0.803,3,1
727,3,healthy_eating,41-60,urban,0.592,0.915,0.463,0.501,0.854,0.234,0.63,0.366,1,0.436,0,0.852,10,1
727,4,healthy_eating,41-60,urban,0.592,0.915,0.463,0.501,0.858,0.311,0.63,0.366,1,0.436,0,0.888,11,1
727,5,healthy_eating,41-60,urban,0.592,0.915,0.463,0.501,0.823,0.269,0.63,0.366,1,0.436,0,0.904,6,1
727,6,healthy_eating,41-60,urban,0.592,0.915,0.463,0.501,0.827,0.286,0.63,0.366,1,0.436,0,0.919,8,1
727,7,healthy_eating,41-60,urban,0.592,0.915,0.463,0.501,0.826,0.254,0.63,0.366,1,0.436,0,0.925,8,1
